Males,Females,Family,Genus,Species,PlantGenusSpecies
502,48,Megachilidae,Osmia,cyanella,NA
0,1,Megachilidae,Osmia,cyanella,Penstemon laetus 
0,1,Megachilidae,Osmia,cyanella,Phacelia cicutaria 
0,4,Megachilidae,Osmia,cyanella,Phacelia cicutaria var.cicutaria
4,2,Megachilidae,Osmia,cyanella,Phacelia heterophylla 
1,2,Megachilidae,Osmia,cyanella,Phacelia heterophylla ssp.virgata 
0,1,Megachilidae,Osmia,cyanella,Phacelia humilis 
4,2,Megachilidae,Osmia,cyanella,Phacelia quickii 
1,6,Megachilidae,Osmia,cyanella,Phacelia sp. 
1,1,Megachilidae,Osmia,cyanella,Pholistoma auritum 
1,0,Megachilidae,Osmia,cyanella,Plagiobothrys hispidus 
4,0,Megachilidae,Osmia,cyanella,Plagiobothrys nothofulvus 
1,1,Megachilidae,Osmia,cyanella,Plagiobothrys sp. 
1,0,Megachilidae,Osmia,cyanella,Potentilla glandulosa ssp.nevadensis 
13,1,Megachilidae,Osmia,cyanella,Ranunculus orthorhynchus var.orthorhynchus
7,0,Megachilidae,Osmia,cyanella,Ranunculus sp. 
1,0,Megachilidae,Osmia,cyanella,Ranunculus uncinatus 
1,0,Megachilidae,Osmia,cyanella,Rubus leucodermis 
3,1,Megachilidae,Osmia,cyanella,Senecio aronicoides 
1,0,Megachilidae,Osmia,cyanella,Senecio scorzonella 
1,2,Megachilidae,Osmia,cyanella,Senecio sp. 
0,2,Megachilidae,Osmia,cyanella,Sisymbrium officinale 
0,7,Megachilidae,Osmia,cyanella,Stachys albens 
3,0,Megachilidae,Osmia,cyanella,Stellaria nitens ?
1,0,Megachilidae,Osmia,cyanella,Streptanthus tortuosus 
1,0,Megachilidae,Osmia,cyanella,Thysanocarpus curvipes 
0,1,Megachilidae,Osmia,cyanella,Trifolium sp. 
0,2,Megachilidae,Osmia,cyanella,Trifolium willdenovii 
0,1,Megachilidae,Osmia,cyanella,Vicia americana 
0,1,Megachilidae,Osmia,cyanopoda,Mimulus guttatus 
0,3,Megachilidae,Osmia,cyanopoda,NA
0,1,Megachilidae,Osmia,cyanopoda,Streptanthus tortuosus 
0,2,Megachilidae,Osmia,cyanopoda,Trifolium obtusiflorum 
0,4,Megachilidae,Osmia,cyanopoda,Trifolium sp. 
0,2,Megachilidae,Osmia,cyanopoda,Trifolium willdenovii 
0,1,Megachilidae,Osmia,densa,Achillea millefolium 
0,1,Megachilidae,Osmia,densa,Arctostaphylos patula 
0,7,Megachilidae,Osmia,densa,Arctostaphylos viscida 
0,4,Megachilidae,Osmia,densa,Calochortus minimus 
0,1,Megachilidae,Osmia,densa,Calyptridium sp. 
0,2,Megachilidae,Osmia,densa,Calystegia malacophylla 
0,1,Megachilidae,Osmia,densa,Castilleja exserta 
0,2,Megachilidae,Osmia,densa,Chamaebatia foliolosa 
0,1,Megachilidae,Osmia,densa,Cirsium occidentale 
0,2,Megachilidae,Osmia,densa,Collinsia heterophylla 
0,3,Megachilidae,Osmia,densa,Collinsia torreyi var.torreyi
0,7,Megachilidae,Osmia,densa,Eriodictyon californicum 
0,1,Megachilidae,Osmia,densa,Fragaria virginiana 
0,1,Megachilidae,Osmia,densa,Gilia capitata 
0,1,Megachilidae,Osmia,densa,Iris hartwegii 
0,1,Megachilidae,Osmia,densa,Iris sp. 
0,2,Megachilidae,Osmia,densa,Lathyrus latifolius 
0,1,Megachilidae,Osmia,densa,Lathyrus nevadensis 
0,1,Megachilidae,Osmia,densa,Lathyrus sulphureus 
0,2,Megachilidae,Osmia,densa,Lotus crassifolius 
0,3,Megachilidae,Osmia,densa,Lotus crassifolius var.crassifolius
0,1,Megachilidae,Osmia,densa,Lotus nevadensis 
0,1,Megachilidae,Osmia,densa,Lotus nevadensis var.nevadensis
0,1,Megachilidae,Osmia,densa,Lotus oblongifolius var.oblongifolius
0,6,Megachilidae,Osmia,densa,Lupinus albicaulis 
0,11,Megachilidae,Osmia,densa,Lupinus albifrons var.albifrons
0,2,Megachilidae,Osmia,densa,Lupinus argenteus var.meionanthus 
0,1,Megachilidae,Osmia,densa,Lupinus fulcratus 
0,6,Megachilidae,Osmia,densa,Lupinus grayi 
0,3,Megachilidae,Osmia,densa,Lupinus latifolius var.columbianus 
0,1,Megachilidae,Osmia,densa,Lupinus lepidus 
0,1,Megachilidae,Osmia,densa,Lupinus lepidus var.confertus 
0,2,Megachilidae,Osmia,densa,Lupinus lepidus var.lobbii 
0,1,Megachilidae,Osmia,densa,Lupinus lepidus var.sellulus 
0,11,Megachilidae,Osmia,densa,Lupinus nanus 
0,6,Megachilidae,Osmia,densa,Lupinus sp. 
0,2,Megachilidae,Osmia,densa,Lupinus stiversii 
0,1,Megachilidae,Osmia,densa,Mimulus guttatus 
0,1,Megachilidae,Osmia,densa,Mimulus kelloggii 
0,3,Megachilidae,Osmia,densa,Mimulus laciniatus 
0,2,Megachilidae,Osmia,densa,Mimulus pulchellus 
0,2,Megachilidae,Osmia,densa,Mimulus sp. 
0,2,Megachilidae,Osmia,densa,Mimulus tilingii 
0,357,Megachilidae,Osmia,densa,NA
0,1,Megachilidae,Osmia,densa,Penstemon heterophyllus ssp.purdyi 
0,9,Megachilidae,Osmia,densa,Penstemon laetus 
0,3,Megachilidae,Osmia,densa,Penstemon sp.
0,1,Megachilidae,Osmia,densa,Phacelia cicutaria var.cicutaria
0,1,Megachilidae,Osmia,densa,Phacelia heterophylla 
0,1,Megachilidae,Osmia,densa,Phacelia heterophylla ssp.virgata 
0,1,Megachilidae,Osmia,densa,Phacelia hydrophylloides 
0,4,Megachilidae,Osmia,densa,Phacelia sp. 
0,2,Megachilidae,Osmia,densa,Pholistoma auritum 
0,2,Megachilidae,Osmia,densa,Ranunculus orthorhynchus var.orthorhynchus
0,1,Megachilidae,Osmia,densa,Ribes sp. 
0,1,Megachilidae,Osmia,densa,Sedum obtusatum 
0,1,Megachilidae,Osmia,densa,Senecio sp. 
0,1,Megachilidae,Osmia,densa,Solanum xanti 
0,3,Megachilidae,Osmia,densa,Streptanthus tortuosus 
0,8,Megachilidae,Osmia,densa,Streptanthus tortuosus var.orbiculatus 
0,3,Megachilidae,Osmia,densa,Streptanthus tortuosus var.tortuosus
0,2,Megachilidae,Osmia,densa,Trifolium pratense 
0,2,Megachilidae,Osmia,densa,Trifolium sp. 
0,2,Megachilidae,Osmia,densa,Trifolium variegatum 
0,4,Megachilidae,Osmia,densa,Trifolium willdenovii 
0,1,Megachilidae,Osmia,densa,Viola pinetorum 
0,1,Megachilidae,Osmia,densa,Wyethia angustifolia 
0,1,Megachilidae,Osmia,densa,Wyethia mollis 
1,0,Megachilidae,Osmia,dolerosa,NA
1,0,Megachilidae,Osmia,dolerosa,Streptanthus tortuosus 
0,1,Megachilidae,Osmia,ednae,Calyptridium umbellatum 
0,1,Megachilidae,Osmia,ednae,Epilobium angustifolium ssp.circumvagum 
0,1,Megachilidae,Osmia,ednae,Lupinus latifolius var.columbianus 
0,2,Megachilidae,Osmia,ednae,Lupinus polyphyllus var.burkei 
1,9,Megachilidae,Osmia,ednae,NA
0,1,Megachilidae,Osmia,ednae,Penstemon heterodoxus 
0,3,Megachilidae,Osmia,ednae,Penstemon heterodoxus var.heterodoxus
0,3,Megachilidae,Osmia,ednae,Penstemon newberryi 
0,1,Megachilidae,Osmia,ednae,Pyrrocoma apargioides 
0,3,Megachilidae,Osmia,ednae,Streptanthus sp. 
1,0,Megachilidae,Osmia,exigua,Allium sp. 
1,0,Megachilidae,Osmia,exigua,Amelanchier utahensis 
0,1,Megachilidae,Osmia,exigua,Camissonia sierrae 
0,2,Megachilidae,Osmia,exigua,Ceanothus cordulatus 
1,4,Megachilidae,Osmia,exigua,Chamaebatia foliolosa 
0,5,Megachilidae,Osmia,exigua,Collinsia sp. 
0,9,Megachilidae,Osmia,exigua,Collinsia torreyi var.torreyi
0,1,Megachilidae,Osmia,exigua,Collinsia torreyi var.wrightii 
0,2,Megachilidae,Osmia,exigua,Gayophytum sp. 
0,1,Megachilidae,Osmia,exigua,Gilia leptalea 
1,3,Megachilidae,Osmia,exigua,Hackelia velutina 
0,1,Megachilidae,Osmia,exigua,Lotus argophyllus var.fremontii 
0,6,Megachilidae,Osmia,exigua,Lotus nevadensis 
2,0,Megachilidae,Osmia,exigua,Lupinus argenteus var.meionanthus 
0,1,Megachilidae,Osmia,exigua,Lupinus breweri var.breweri
0,1,Megachilidae,Osmia,exigua,Lupinus lepidus var.lobbii 
0,3,Megachilidae,Osmia,exigua,Lupinus lepidus var.sellulus 
0,1,Megachilidae,Osmia,exigua,Lupinus nanus 
0,3,Megachilidae,Osmia,exigua,Lupinus sp. 
0,1,Megachilidae,Osmia,exigua,Mimulus leptaleus 
0,2,Megachilidae,Osmia,exigua,Mimulus sp. 
0,1,Megachilidae,Osmia,exigua,Monardella sheltonii 
0,1,Megachilidae,Osmia,exigua,Nemophila heterophylla 
4,1,Megachilidae,Osmia,exigua,Nemophila pedunculata 
28,56,Megachilidae,Osmia,exigua,NA
0,2,Megachilidae,Osmia,exigua,Phacelia hydrophylloides 
0,1,Megachilidae,Osmia,exigua,Phacelia mutabilis 
1,1,Megachilidae,Osmia,exigua,Phacelia quickii 
0,4,Megachilidae,Osmia,exigua,Phacelia sp. 
0,1,Megachilidae,Osmia,exigua,Plagiobothrys torreyi var.torreyi
0,2,Megachilidae,Osmia,exigua,Potentilla glandulosa ssp.nevadensis 
0,3,Megachilidae,Osmia,exigua,Sedum lanceolatum 
0,4,Megachilidae,Osmia,exigua,Sedum obtusatum 
0,3,Megachilidae,Osmia,exigua,Sedum sp. 
0,1,Megachilidae,Osmia,exigua,Sedum spathulifolium 
0,1,Megachilidae,Osmia,exigua,Solanum xanti 
0,1,Megachilidae,Osmia,exigua,Stachys albens 
0,1,Megachilidae,Osmia,exigua,Streptanthus sp. 
0,2,Megachilidae,Osmia,exigua,Streptanthus tortuosus 
0,6,Megachilidae,Osmia,exigua,Streptanthus tortuosus var.orbiculatus 
0,1,Megachilidae,Osmia,exigua,Viola purpurea ssp.quercetorum 
0,1,Megachilidae,Osmia,exigua,Viola sp. 
0,1,Megachilidae,Osmia,gabrielis,Allophyllum divaricatum 
1,0,Megachilidae,Osmia,gabrielis,Arabis sparsiflora var.arcuata 
1,0,Megachilidae,Osmia,gabrielis,Arctostaphylos viscida 
3,0,Megachilidae,Osmia,gabrielis,Arnica cordifolia 
0,2,Megachilidae,Osmia,gabrielis,Brodiaea elegans 
0,5,Megachilidae,Osmia,gabrielis,Castilleja exserta 
0,1,Megachilidae,Osmia,gabrielis,Castilleja sp. 
1,0,Megachilidae,Osmia,gabrielis,Chamaebatia foliolosa 
3,0,Megachilidae,Osmia,gabrielis,Cirsium occidentale 
1,0,Megachilidae,Osmia,gabrielis,Cirsium occidentale var.californicum 
0,1,Megachilidae,Osmia,gabrielis,Clarkia rhomboidea 
3,2,Megachilidae,Osmia,gabrielis,Eriodictyon californicum 
0,1,Megachilidae,Osmia,gabrielis,Gilia capitata 
0,1,Megachilidae,Osmia,gabrielis,Keckiella breviflora 
1,0,Megachilidae,Osmia,gabrielis,Lathyrus sulphureus 
1,0,Megachilidae,Osmia,gabrielis,Lotus macranthus 
1,0,Megachilidae,Osmia,gabrielis,Lupinus albifrons var.albifrons
0,1,Megachilidae,Osmia,gabrielis,Lupinus sp. 
1,1,Megachilidae,Osmia,gabrielis,Madia elegans 
1,0,Megachilidae,Osmia,gabrielis,Nemophila maculata 
93,93,Megachilidae,Osmia,gabrielis,NA
0,1,Megachilidae,Osmia,gabrielis,Penstemon laetus 
0,1,Megachilidae,Osmia,gabrielis,Potentilla glandulosa ssp.reflexa 
2,0,Megachilidae,Osmia,gabrielis,Senecio sp. 
2,0,Megachilidae,Osmia,gabrielis,Streptanthus tortuosus 
5,1,Megachilidae,Osmia,gabrielis,Streptanthus tortuosus var.tortuosus
0,4,Megachilidae,Osmia,gabrielis,Trifolium obtusiflorum 
0,2,Megachilidae,Osmia,gabrielis,Trifolium pratense 
0,2,Megachilidae,Osmia,gabrielis,Trifolium sp. 
2,5,Megachilidae,Osmia,gabrielis,Trifolium willdenovii 
1,0,Megachilidae,Osmia,gabrielis,Viola adunca 
0,1,Megachilidae,Osmia,gaudiosa,Castilleja sp. 
0,1,Megachilidae,Osmia,gaudiosa,Limnanthes alba 
0,1,Megachilidae,Osmia,gaudiosa,Limnanthes alba ssp.versicolor 
0,1,Megachilidae,Osmia,gaudiosa,Lotus sp. 
0,1,Megachilidae,Osmia,gaudiosa,Lupinus sp. 
0,2,Megachilidae,Osmia,gaudiosa,Mimulus sp. 
0,9,Megachilidae,Osmia,gaudiosa,NA
0,1,Megachilidae,Osmia,gaudiosa,Streptanthus tortuosus var.tortuosus
0,1,Megachilidae,Osmia,gaudiosa,Thysanocarpus curvipes 
0,1,Megachilidae,Osmia,gaudiosa,Trifolium obtusiflorum 
0,1,Megachilidae,Osmia,gaudiosa,Trifolium willdenovii 
0,1,Megachilidae,Osmia,gaudiosa,Viola purpurea ssp.quercetorum 
1,0,Megachilidae,Osmia,giffardi,Allium obtusum 
0,1,Megachilidae,Osmia,giffardi,Lupinus lepidus var.confertus 
0,1,Megachilidae,Osmia,giffardi,Madia elegans 
30,9,Megachilidae,Osmia,giffardi,NA
0,1,Megachilidae,Osmia,giffardi,Penstemon heterodoxus 
0,1,Megachilidae,Osmia,giffardi,Senecio sp. 
3,0,Megachilidae,Osmia,giffardi,Triteleia ixioides 
0,1,Megachilidae,Osmia,giffardi,Triteleia ixioides ssp.scabra 
1,0,Megachilidae,Osmia,giliarum,Allium obtusum var.obtusum
2,1,Megachilidae,Osmia,giliarum,Allium sp. 
0,2,Megachilidae,Osmia,giliarum,Arenaria kingii var.glabrescens 
0,1,Megachilidae,Osmia,giliarum,Calyptridium monospermum 
0,1,Megachilidae,Osmia,giliarum,Calyptridium umbellatum 
0,1,Megachilidae,Osmia,giliarum,Lupinus lepidus var.lobbii 
1,0,Megachilidae,Osmia,giliarum,Lupinus sp. 
0,1,Megachilidae,Osmia,giliarum,Mimulus mephiticus 
18,7,Megachilidae,Osmia,giliarum,NA
0,2,Megachilidae,Osmia,giliarum,Penstemon heterodoxus var.heterodoxus
2,0,Megachilidae,Osmia,giliarum,Raillardella argentea 
1,1,Megachilidae,Osmia,giliarum,Streptanthus tortuosus 
1,1,Megachilidae,Osmia,glauca,Lasthenia californica 
1,9,Megachilidae,Osmia,glauca,Limnanthes alba 
2,1,Megachilidae,Osmia,glauca,Nemophila menziesii 
16,12,Megachilidae,Osmia,glauca,NA
3,0,Megachilidae,Osmia,glauca,Pholistoma auritum 
1,0,Megachilidae,Osmia,glauca,Plagiobothrys nothofulvus 
2,0,Megachilidae,Osmia,glauca,Plagiobothrys torreyi var.torreyi
2,2,Megachilidae,Osmia,grindeliae,NA
1,0,Megachilidae,Osmia,grindeliae,Penstemon laetus 
0,1,Megachilidae,Osmia,grindeliae,Penstemon sp.
2,0,Megachilidae,Osmia,grindeliae,Streptanthus tortuosus var.orbiculatus 
0,1,Megachilidae,Osmia,grinnelli,Chaenactis glabriuscula 
0,1,Megachilidae,Osmia,grinnelli,Eriophyllum lanatum var.integrifolium 
0,2,Megachilidae,Osmia,grinnelli,NA
0,1,Megachilidae,Osmia,grinnelli,Senecio sp. 
4,0,Megachilidae,Osmia,hemera,Amelanchier utahensis 
1,0,Megachilidae,Osmia,hemera,Arctostaphylos patula 
5,0,Megachilidae,Osmia,hemera,Arctostaphylos viscida 
1,0,Megachilidae,Osmia,hemera,Calyptridium monospermum 
2,0,Megachilidae,Osmia,hemera,Ceanothus fresnensis 
7,0,Megachilidae,Osmia,hemera,Chamaebatia foliolosa 
1,0,Megachilidae,Osmia,hemera,Collinsia torreyi var.torreyi
1,0,Megachilidae,Osmia,hemera,Crepis acuminata 
1,0,Megachilidae,Osmia,hemera,Cryptantha nubigena 
1,0,Megachilidae,Osmia,hemera,Erysimum capitatum var.capitatum
1,0,Megachilidae,Osmia,hemera,Fragaria virginiana 
1,0,Megachilidae,Osmia,hemera,Gilia capitata 
1,0,Megachilidae,Osmia,hemera,Hackelia nervosa 
4,0,Megachilidae,Osmia,hemera,Limnanthes alba 
3,0,Megachilidae,Osmia,hemera,Lithophragma affine 
1,0,Megachilidae,Osmia,hemera,Lotus crassifolius var.crassifolius
2,0,Megachilidae,Osmia,hemera,Lotus nevadensis 
1,0,Megachilidae,Osmia,hemera,Lupinus lepidus var.lobbii 
1,0,Megachilidae,Osmia,hemera,Madia elegans ssp.vernalis 
7,0,Megachilidae,Osmia,hemera,Mimulus guttatus 
1,0,Megachilidae,Osmia,hemera,Mimulus laciniatus 
3,0,Megachilidae,Osmia,hemera,Mimulus sp. 
11,0,Megachilidae,Osmia,hemera,Nemophila heterophylla 
2,0,Megachilidae,Osmia,hemera,Nemophila maculata 
11,0,Megachilidae,Osmia,hemera,Nemophila pedunculata 
115,0,Megachilidae,Osmia,hemera,NA
1,0,Megachilidae,Osmia,hemera,Potentilla glandulosa 
1,0,Megachilidae,Osmia,hemera,Potentilla glandulosa ssp.nevadensis 
1,0,Megachilidae,Osmia,hemera,Ranunculus alismifolius var.alismifolius
8,0,Megachilidae,Osmia,hemera,Ranunculus orthorhynchus var.orthorhynchus
1,0,Megachilidae,Osmia,hemera,Ranunculus sp. 
1,0,Megachilidae,Osmia,hemera,Rubus discolor 
1,0,Megachilidae,Osmia,hemera,Salix planifolia 
1,0,Megachilidae,Osmia,hemera,Salix sp. 
2,0,Megachilidae,Osmia,hemera,Sedum obtusatum 
5,0,Megachilidae,Osmia,hemera,Senecio aronicoides 
1,0,Megachilidae,Osmia,hemera,Senecio sp. 
1,0,Megachilidae,Osmia,hemera,Trifolium repens 
1,0,Megachilidae,Osmia,hemera,Trifolium sp. 
1,0,Megachilidae,Osmia,hemera,Viola pinetorum 
2,0,Megachilidae,Osmia,hemera,Viola sp. 
1,0,Megachilidae,Osmia,hemera,Wyethia mollis 
2,0,Megachilidae,Osmia,hesperos,NA
0,1,Megachilidae,Osmia,inermis,Arenaria kingii var.glabrescens 
0,1,Megachilidae,Osmia,inermis,Eriogonum incanum 
0,1,Megachilidae,Osmia,inermis,Horkelia tridentata 
13,3,Megachilidae,Osmia,inermis,NA
4,6,Megachilidae,Osmia,inermis,Phyllodoce breweri 
0,1,Megachilidae,Osmia,inermis,Raillardella scaposa 
0,2,Megachilidae,Osmia,integra,Astragalus lentiginosus var.ineptus 
0,1,Megachilidae,Osmia,integra,Clarkia williamsonii 
0,1,Megachilidae,Osmia,integra,Iris missouriensis 
0,1,Megachilidae,Osmia,integra,Lupinus grayi 
54,28,Megachilidae,Osmia,integra,NA
1,0,Megachilidae,Osmia,integra,Penstemon laetus 
1,0,Megachilidae,Osmia,integra,Streptanthus tortuosus var.tortuosus
0,1,Megachilidae,Osmia,integra,Trifolium sp. 
1,4,Megachilidae,Osmia,integra,Trifolium willdenovii 
5,1,Megachilidae,Osmia,integra,Triteleia ixioides ssp.anilina 
3,6,Megachilidae,Osmia,integra,Triteleia ixioides ssp.scabra 
1,0,Megachilidae,Osmia,integra,Triteleia sp. 
2,0,Megachilidae,Osmia,inurbana,Arenaria aculeata 
1,0,Megachilidae,Osmia,inurbana,Calyptridium umbellatum 
1,0,Megachilidae,Osmia,inurbana,Erysimum capitatum 
1,0,Megachilidae,Osmia,inurbana,Gilia capitata 
1,0,Megachilidae,Osmia,inurbana,Horkelia fusca ssp.parviflora 
51,0,Megachilidae,Osmia,inurbana,NA
1,0,Megachilidae,Osmia,inurbana,Raillardella argentea 
1,0,Megachilidae,Osmia,inurbana,Ranunculus sp. 
1,0,Megachilidae,Osmia,inurbana,Streptanthus diversifolius 
0,1,Megachilidae,Osmia,juxta,Allium obtusum 
0,1,Megachilidae,Osmia,juxta,Allium sp. 
0,1,Megachilidae,Osmia,juxta,Arctostaphylos nevadensis 
0,1,Megachilidae,Osmia,juxta,Collinsia torreyi var.torreyi
0,2,Megachilidae,Osmia,juxta,Gilia leptalea ssp.bicolor 
0,1,Megachilidae,Osmia,juxta,Helenium bigelovii 
0,1,Megachilidae,Osmia,juxta,Lilium parvum 
0,1,Megachilidae,Osmia,juxta,Lilium sp. 
0,1,Megachilidae,Osmia,juxta,Lupinus grayi 
0,1,Megachilidae,Osmia,juxta,Lupinus latifolius var.columbianus 
0,1,Megachilidae,Osmia,juxta,Lupinus lepidus var.confertus 
0,1,Megachilidae,Osmia,juxta,Lupinus lepidus var.lobbii 
0,1,Megachilidae,Osmia,juxta,Lupinus polyphyllus var.burkei 
0,1,Megachilidae,Osmia,juxta,Lupinus sp. 
0,1,Megachilidae,Osmia,juxta,Mertensia ciliata 
0,2,Megachilidae,Osmia,juxta,Mimulus lewisii 
0,1,Megachilidae,Osmia,juxta,Mimulus primuloides 
0,3,Megachilidae,Osmia,juxta,Mimulus sp. 
0,4,Megachilidae,Osmia,juxta,Monardella glauca 
0,6,Megachilidae,Osmia,juxta,Monardella odoratissima ssp.pallida 
0,1,Megachilidae,Osmia,juxta,Monardella sheltonii 
0,1,Megachilidae,Osmia,juxta,Monardella sp. 
1,84,Megachilidae,Osmia,juxta,NA
0,7,Megachilidae,Osmia,juxta,Penstemon heterodoxus 
1,6,Megachilidae,Osmia,juxta,Penstemon sp.
0,1,Megachilidae,Osmia,juxta,Phacelia quickii 
0,1,Megachilidae,Osmia,juxta,Sedum sp. 
0,2,Megachilidae,Osmia,juxta,Streptanthus sp. 
0,1,Megachilidae,Osmia,juxta,Streptanthus tortuosus 
0,28,Megachilidae,Osmia,juxta,Streptanthus tortuosus var.orbiculatus 
0,1,Megachilidae,Osmia,juxta,Streptanthus tortuosus var.tortuosus
0,2,Megachilidae,Osmia,juxta,Triteleia ixioides 
0,4,Megachilidae,Osmia,juxta,Triteleia ixioides ssp.anilina 
0,1,Megachilidae,Osmia,juxta,Triteleia montana 
0,1,Megachilidae,Osmia,juxta,Triteleia sp. 
0,1,Megachilidae,Osmia,juxta,Viola pinetorum 
2,0,Megachilidae,Osmia,kincaidii,Amelanchier utahensis 
1,0,Megachilidae,Osmia,kincaidii,Arctostaphylos viscida 
0,1,Megachilidae,Osmia,kincaidii,Aster sp. 
0,1,Megachilidae,Osmia,kincaidii,Calochortus minimus 
0,1,Megachilidae,Osmia,kincaidii,Ceanothus cordulatus 
1,0,Megachilidae,Osmia,kincaidii,Chamaebatia foliolosa 
0,1,Megachilidae,Osmia,kincaidii,Collinsia torreyi 
0,1,Megachilidae,Osmia,kincaidii,Collinsia torreyi var.torreyi
1,0,Megachilidae,Osmia,kincaidii,Descurainia incisa 
0,1,Megachilidae,Osmia,kincaidii,Gilia capitata 
1,8,Megachilidae,Osmia,kincaidii,Limnanthes alba 
0,7,Megachilidae,Osmia,kincaidii,Limnanthes alba ssp.versicolor 
0,4,Megachilidae,Osmia,kincaidii,Limnanthes montana 
1,1,Megachilidae,Osmia,kincaidii,Lotus argophyllus var.fremontii 
0,13,Megachilidae,Osmia,kincaidii,Lotus nevadensis 
0,1,Megachilidae,Osmia,kincaidii,Lotus nevadensis var.nevadensis
0,1,Megachilidae,Osmia,kincaidii,Lupinus albifrons var.albifrons
0,3,Megachilidae,Osmia,kincaidii,Lupinus argenteus var.meionanthus 
0,1,Megachilidae,Osmia,kincaidii,Madia elegans ssp.vernalis 
0,1,Megachilidae,Osmia,kincaidii,Madia yosemitana 
0,1,Megachilidae,Osmia,kincaidii,Mimulus tilingii ?
1,8,Megachilidae,Osmia,kincaidii,Nemophila heterophylla 
0,3,Megachilidae,Osmia,kincaidii,Nemophila pedunculata 
46,91,Megachilidae,Osmia,kincaidii,NA
0,1,Megachilidae,Osmia,kincaidii,Penstemon newberryi 
0,1,Megachilidae,Osmia,kincaidii,Penstemon sp.
0,1,Megachilidae,Osmia,kincaidii,Phacelia hastata ssp.compacta 
0,1,Megachilidae,Osmia,kincaidii,Phacelia heterophylla 
0,11,Megachilidae,Osmia,kincaidii,Phacelia heterophylla ssp.virgata 
0,1,Megachilidae,Osmia,kincaidii,Phacelia humilis 
0,1,Megachilidae,Osmia,kincaidii,Phacelia hydrophylloides 
1,6,Megachilidae,Osmia,kincaidii,Phacelia quickii 
0,2,Megachilidae,Osmia,kincaidii,Phacelia sp. 
0,1,Megachilidae,Osmia,kincaidii,Potentilla glandulosa 
0,2,Megachilidae,Osmia,kincaidii,Potentilla glandulosa ssp.nevadensis 
0,1,Megachilidae,Osmia,kincaidii,Rubus leucodermis 
1,0,Megachilidae,Osmia,kincaidii,Sanicula graveolens 
0,1,Megachilidae,Osmia,kincaidii,Sedum obtusatum 
0,4,Megachilidae,Osmia,kincaidii,Sedum sp. 
0,1,Megachilidae,Osmia,kincaidii,Streptanthus diversifolius 
0,1,Megachilidae,Osmia,kincaidii,Streptanthus tortuosus 
0,1,Megachilidae,Osmia,kincaidii,Streptanthus tortuosus var.orbiculatus 
0,1,Megachilidae,Osmia,kincaidii,Trifolium sp. 
0,2,Megachilidae,Osmia,laeta,Collinsia sp. 
0,1,Megachilidae,Osmia,laeta,Collinsia torreyi var.torreyi
0,1,Megachilidae,Osmia,laeta,Eriodictyon californicum 
1,0,Megachilidae,Osmia,laeta,Fragaria virginiana 
1,0,Megachilidae,Osmia,laeta,Hackelia velutina 
0,1,Megachilidae,Osmia,laeta,Lotus nevadensis var.nevadensis
0,1,Megachilidae,Osmia,laeta,Madia yosemitana 
3,8,Megachilidae,Osmia,laeta,NA
0,1,Megachilidae,Osmia,laeta,Phacelia hydrophylloides 
1,0,Megachilidae,Osmia,laeta,Plagiobothrys torreyi var.torreyi
1,0,Megachilidae,Osmia,laeta,Ranunculus orthorhynchus var.orthorhynchus
1,0,Megachilidae,Osmia,laeta,Ranunculus sp. 
0,1,Megachilidae,Osmia,laeta,Trifolium monanthum 
0,6,Megachilidae,Osmia,latisulcata,NA
0,1,Megachilidae,Osmia,latisulcata,Trifolium willdenovii 
0,2,Megachilidae,Osmia,lignaria,Amelanchier utahensis 
3,0,Megachilidae,Osmia,lignaria,Arctostaphylos patula 
26,2,Megachilidae,Osmia,lignaria,Arctostaphylos viscida 
0,1,Megachilidae,Osmia,lignaria,Ceanothus integerrimus 
2,1,Megachilidae,Osmia,lignaria,Cercis occidentalis 
1,0,Megachilidae,Osmia,lignaria,Claytonia parviflora 
1,0,Megachilidae,Osmia,lignaria,Claytonia perfoliata 
0,1,Megachilidae,Osmia,lignaria,Collinsia torreyi var.torreyi
0,1,Megachilidae,Osmia,lignaria,Eriodictyon californicum 
0,1,Megachilidae,Osmia,lignaria,Gilia capitata 
0,2,Megachilidae,Osmia,lignaria,Gilia tricolor 
0,1,Megachilidae,Osmia,lignaria,Limnanthes alba 
1,0,Megachilidae,Osmia,lignaria,Lithophragma affine 
0,1,Megachilidae,Osmia,lignaria,Lupinus nanus 
0,1,Megachilidae,Osmia,lignaria,Lupinus sp. 
0,1,Megachilidae,Osmia,lignaria,Mimulus guttatus 
0,1,Megachilidae,Osmia,lignaria,Nemophila maculata 
1,0,Megachilidae,Osmia,lignaria,Nemophila menziesii 
